age,float,dollar
42,-76540858807.0912,$5307.95
29,649965216989.184,$56.26
36,-838014852923.392,$1801.07
18,-370238834710.9376,$9632.83
51,48487430147.2768,$1110.72
62,-175435447428.7104,$6762.46
54,-505107111844.2496,$2560.45
65,280410535336.3456,$1463.01
46,720504341345.0752,$104.35
52,528638487717.4784,$3556.38
31,408836211369.5744,$7155.11
35,384937648508.1088,$6115.70
44,-67831942715.8016,$5108.82
24,-66336192253.1328,$6912.68
25,-893052312459.6736,$7600.92
45,-142653649007.4112,$8056.17
58,551370191011.84,$1552.86
42,-353242123232.8704,$8010.83
64,559062849473.7408,$4806.05
55,-726564431147.8271,$3931.47
38,825738571389.3376,$6548.19
60,-520326179979.264,$1775.74
20,-114776748956.0576,$1646.75
25,38055129068.3392,$4367.16
43,878183239280.2303,$5930.00
46,-584553725742.2848,$8757.59
31,156097959899.9552,$5303.79
49,-443573679108.9152,$9578.72
62,-253178098063.7696,$6802.17
27,347976223214.7968,$5642.43
25,682999420656.0256,$7449.63
54,-44575349958.2464,$9194.55
20,177703036649.472,$5488.75
57,330018696095.3344,$2196.23
56,582438203110.1952,$1826.54
27,-295372182677.0944,$6529.06
35,-811580278387.5072,$6389.34
30,-216931187975.7824,$3227.68
50,-691656267399.168,$5710.54
39,536336390317.6704,$3237.02
65,-301868721268.3264,$2989.29
22,800306320166.0928,$2018.51
61,-64706802876.416,$1071.82
47,-317907971289.9072,$2709.23
28,213066404016.9472,$1502.08
25,579778306375.68,$9904.15
49,-526904611517.2352,$3712.03
30,273516581407.9488,$2691.96
30,-854518269791.4368,$1174.64
41,-229207469929.2672,$1817.17
40,-222903899521.024,$9236.55
27,-117693539680.256,$6450.17
27,663061230780.416,$5743.02
54,-620469886438.6049,$1580.33
28,-42587806865.8176,$872.24
34,-404113748865.8432,$8782.15
45,212217707154.6368,$3426.18
42,757279411614.5153,$6158.60
37,-200269857659.2896,$809.69
33,103536974312.2432,$939.57
31,-670320235538.0225,$5177.63
62,-78367076804.1984,$7450.26
28,-158632144954.9824,$1244.49
44,-539088444719.104,$1438.34
43,462820609936.5888,$8829.96
60,678739424208.4865,$7011.49
31,800557533809.8688,$4392.69
43,366307225842.4832,$3052.17
63,521439136448.512,$6037.14
36,422305163798.1184,$6169.83
62,-126285092015.3088,$9688.80
57,-558714103581.9008,$8203.14
50,833706327120.2816,$9142.89
27,876791127972.2496,$9430.33
47,786665111027.712,$2797.56
23,257492711479.7056,$2466.59
30,-274335205949.44,$6440.87
33,-597529756853.8624,$8139.53
48,402847426412.544,$3857.19
39,147525822159.2576,$2770.64
47,-95812723933.184,$9031.23
19,-604767191983.7184,$2623.14
44,-172767364251.648,$8828.09
32,42215727221.9648,$3837.12
31,896877156997.5295,$7430.51
52,105653041364.992,$3018.87
53,623872634257.408,$171.13
45,-729572271403.8271,$8203.01
64,-84278035611.648,$4818.59
51,-772272494005.4528,$1764.15
48,155278701179.6992,$7671.18
34,-470558571495.424,$722.83
47,-362271729516.544,$9191.97
28,-41306081250.5088,$6401.53
38,-8605808354.9184,$5652.20
59,64888558007.0912,$3335.12
20,-420828944531.456,$8733.98
41,-654218416567.0912,$4194.73
29,-704491070003.6096,$4235.35
63,-140836480221.184,$1512.32
60,266564579151.0528,$2832.74
42,78016775664.4352,$4957.33
36,-603517088065.1263,$9697.89
45,-172052240872.2432,$5080.68
22,-752522737431.3472,$6187.04
43,-185420968309.5552,$5675.20
35,121634810547.4048,$4811.25
30,-159316949388.4928,$5948.99
32,111777628658.0736,$4562.39
40,300988607391.3344,$6800.50
42,-169818952250.1632,$282.00
31,-212043812149.6576,$6833.05
35,-295622621632.9216,$7985.65
64,-303194407803.2896,$2389.17
37,182541412519.1168,$3545.24
35,847759412297.728,$4307.05
47,-303402389497.4464,$9938.66
56,-528075067280.5888,$819.40
25,319590698372.3008,$5499.42
18,-751766665061.9904,$7376.90
49,-651655582318.592,$8070.44
42,-197334888402.1248,$9037.58
39,569463552344.064,$4458.97
49,559153237983.232,$8330.81
35,248089464851.6608,$9702.23
32,353336678363.9552,$9396.95
63,116159224270.0288,$3885.75
64,137905583213.7728,$3004.28
58,662078065790.1569,$1933.09
34,356291996706.4064,$5255.91
48,-554127916531.712,$3602.26
20,355550171129.4464,$3179.38
35,-64337936488.8576,$1421.95
45,-789309938466.816,$4181.87
39,-157197445942.4768,$4650.97
21,332868632549.7856,$7741.32
33,-793767583101.7472,$7948.71
30,-669764187848.704,$5253.87
52,-482991562712.6784,$5446.94
52,-153119928562.4832,$1691.63
27,440261384391.8848,$1335.02
18,-515943486717.952,$7967.05
54,-664520855702.7328,$6025.32
60,-516983014345.9328,$6256.54
41,-347738696004.4032,$399.42
33,888835010251.9808,$8653.61
56,-265157408613.9904,$4513.93
64,623908401604.1984,$5917.05
43,-725326884136.5504,$6275.61
52,818665740881.1008,$1518.71
25,-210574363328.512,$4217.88
47,-897553569048.1664,$17.03
61,96636083005.0304,$5260.12
56,-133893260417.4336,$3773.12
32,579756136123.5968,$1535.34
22,475193984575.0784,$6249.72
33,-807513730370.7648,$5739.76
28,-623430248851.0464,$3470.38
59,-148927835799.552,$7325.52
46,121213272509.6448,$5028.83
51,-338522996421.4272,$6786.29
39,262333765412.4544,$7342.69
63,-184516235545.8048,$3577.62
26,275405002191.6672,$1771.28
21,833382018082.4064,$3781.05
54,-352971671155.5072,$9602.66
47,-469147256566.5792,$9902.48
28,394954201366.528,$6975.93
23,-69991046263.6032,$9194.06
25,644695941395.2512,$8610.53
64,-324957907609.1904,$5012.59
41,844631096111.9232,$2473.04
39,-737078184771.584,$3813.49
55,-852266493935.616,$1743.13
37,765365878312.1407,$6357.55
33,-453804009350.7584,$2881.10
59,665168969203.712,$7072.77
56,-851936586760.192,$1066.24
20,-500606898798.592,$2867.99
61,-92603431256.064,$4139.46
48,-406361332095.3856,$842.92
65,-104740422051.4304,$8541.14
49,-158201806009.1392,$3629.22
63,-720853769650.176,$9435.01
62,367413120362.0864,$2326.54
53,-694692643183.0016,$9611.06
38,-711006834026.0864,$8383.44
31,-106208306397.184,$7555.53
54,-626714299963.8016,$4835.08
25,-90961100773.7856,$9276.60
57,315790093975.552,$3572.07
19,-788545840716.1855,$9133.12
52,-351579475542.016,$3678.43
60,-574741847788.7488,$1737.73
54,3874602405.0688,$8559.28
41,-783578593178.4192,$2762.95
56,535699888747.3152,$4626.21
63,301882334720.8192,$1975.34
27,-405306085474.304,$4325.34
47,-349073776102.6048,$7168.02
47,255642427824.5376,$2953.19
29,487436958721.6384,$1607.47
53,-264191742260.0192,$6414.78
45,-683647672149.6064,$8006.30
64,-637493190223.4624,$5128.96
19,408106702785.7408,$5348.34
40,794308750658.7648,$3881.28
54,673337337656.1152,$8205.11
27,-664644296586.0352,$1030.32
53,-518401214224.7936,$5678.28
53,-509859527969.9968,$4194.55
33,-273917437752.1152,$8295.82
64,738949593458.2784,$7639.77
47,-369122520281.9072,$1473.14
25,454991620236.9024,$4583.53
34,357628335934.6688,$7273.97
30,336914781569.024,$7926.80
48,-825178797899.776,$9024.48
44,81940404030.6688,$6477.95
26,-237853668592.8448,$9345.09
29,-302365577681.3056,$1199.59
54,252745456025.6,$2470.62
28,331991498306.3552,$53.32
61,-561805780005.6832,$9830.44
29,601885155681.8944,$2099.40
46,-127580754044.5184,$6608.53
20,376044871745.536,$95.51
22,-362319881804.1856,$7649.49
53,456205570093.8752,$1766.94
61,-564825161728,$8275.93
42,709421194595.5328,$3347.88
33,-756599058595.84,$8922.86
33,-383170582360.8832,$7486.41
58,815195508388.6592,$702.81
29,658406947946.496,$671.07
30,-875702709859.1232,$5775.44
41,-160887961183.8464,$2930.05
22,-365948223199.6416,$3945.30
41,50967133290.496,$5013.07
55,364037813357.7728,$3909.08
43,-136072048253.3376,$9485.90
23,77697197382.0416,$2492.10
20,-238632586916.6592,$423.15
29,254182926634.1888,$6185.75
18,-180921662072.4224,$9862.95
54,328292122597.7856,$2491.32
35,-573792952778.752,$2861.39
23,347820004265.1648,$9061.57
59,-598145344366.1824,$2034.83
51,-825284689395.712,$6036.52
51,183635436319.5392,$6819.42
53,138990819527.8848,$3917.93
23,-1550083476.6848,$7438.84
35,201363374787.7888,$7828.37
57,875189168504.832,$2924.91
22,150229947829.4528,$1325.96
33,463407752937.472,$4208.97
40,127958859225.4976,$594.15
62,785081689964.544,$32.20
55,-412255222182.7072,$6435.51
30,747958505465.4464,$908.47
30,-841891590229.1968,$3684.07
44,-366837674016.768,$7257.79
57,492895992597.7088,$8590.44
60,-202675387472.2816,$9249.32
24,-700163619920.2816,$1030.52
30,813245119699.3536,$1310.70
36,-783777263098.2656,$9208.37
64,649012547105.5872,$5854.75
38,-606288582226.7393,$6044.67
34,209248483016.704,$5734.71
31,-771546065718.4768,$4727.12
31,-721470136044.7488,$6135.39
63,221852873628.0576,$197.48
51,696005425102.848,$1716.60
39,-540566049783.808,$9450.08
30,-750355004103.0656,$4882.32
63,452526559828.3776,$4118.35
28,-672605793157.12,$3663.48
58,696830852805.4272,$6566.06
38,-711763084653.3632,$259.17
30,-554397748271.5135,$5337.63
45,-183130869936.9472,$8184.36
60,820896429454.1312,$6025.20
53,-733204691759.9232,$5919.29
38,-365976533493.3504,$1817.36
19,812115827254.8864,$5369.72
49,516269203783.68,$2521.11
51,-19565480666.7264,$9235.59
45,-108837451333.632,$7329.34
48,-506098402459.648,$7554.41
64,193055092742.5536,$7667.14
45,-679664657891.328,$7958.42
25,-708077401250.2017,$3053.77
61,-155000931300.1472,$7062.69
65,-366803649822.72,$5322.97
22,539731209643.6224,$4174.45
20,438571071071.8464,$9171.65
46,-192223553519.616,$1891.55
19,662252172607.488,$3653.53
50,513846959669.248,$8237.25
20,85649701365.3504,$27.64
32,635717201952.768,$1794.00
18,-849584085532.672,$3673.13
28,263882088959.1808,$9619.14
21,130983586588.2624,$7219.39
30,-687903627385.2416,$7806.29
31,-399627992327.7824,$2396.93
25,-524812232635.1872,$8974.73
21,-471722057164.3904,$7416.37
64,494221576791.6544,$9918.57
55,456533668685.4144,$9274.18
50,-41032834927.8208,$691.88
35,24055404245.8112,$6748.58
25,-613134892217.1392,$2800.18
51,-133944820157.6448,$5357.94
23,-152085815780.9664,$4067.41
45,565633296734.6176,$3910.82
41,-776760076743.4752,$1676.58
61,-243586619041.3824,$590.23
59,-66713317225.2672,$827.65
47,-448939015589.0688,$5659.29
51,503717985622.4256,$9017.44
60,554237616036.2496,$7197.92
54,55993809082.7776,$121.17
24,236152327189.2992,$474.41
53,-108021504855.2448,$2920.19
52,-135664943654.5024,$7435.16
56,82409190064.128,$7737.46
51,-887192191133.2864,$8356.88
53,834999840407.552,$6614.97
30,519410438006.3744,$5318.32
38,362641716202.7008,$1479.50
28,-432798428666.2656,$1604.56
25,454816021086.208,$9014.96
54,711447617627.7504,$2882.37
58,-217637545259.8272,$5121.51
22,-143551062710.6816,$2452.78
36,392599423051.3664,$1819.23
19,-674266361731.4816,$5155.45
58,743070015212.7488,$8011.64
31,-92577144714.0352,$784.87
25,542460395441.3568,$7489.02
30,706560136105.1648,$5058.03
33,758236071120.0768,$8489.53
27,-894368694770.0736,$7307.13
39,-683450285686.784,$2845.91
42,-97978060636.16,$8988.18
64,-553104261827.7888,$6556.51
32,-98380776734.72,$6845.00
43,-78791655712.3584,$3988.82
29,-280973352632.32,$3482.13
28,212562128719.0528,$851.75
29,149992524218.368,$2651.69
48,-479454060714.3936,$4592.81
32,-411329125731.5328,$2810.94
19,-136132252454.0928,$3306.63
19,-518670716292.3008,$5716.63
53,-795845441303.3472,$8592.15
27,471177880194.2528,$1866.04
18,727934040434.2784,$1324.94
21,897622619455.488,$1611.02
44,165963250637.2096,$7345.27
43,-44361929090.6624,$8287.75
39,530872762420.4288,$1019.38
61,150087159041.2288,$4741.47
35,95899244036.096,$1020.92
51,646311205614.3872,$4507.55
39,-727819501541.7856,$5478.02
42,-150746479722.496,$327.06
23,-672352795675.8528,$8592.17
55,-347481067592.0896,$1823.81
25,-735698833375.232,$1342.68
37,46828235207.4752,$1077.39
20,-870162683972.8127,$9627.04
38,302257018188.5952,$7445.97
18,-225182836850.688,$1243.96
27,-502918883049.472,$4243.38
25,-595899504708.8127,$5734.23
28,213325474430.976,$2455.93
25,-581805653832.4991,$2180.53
51,845497825964.8512,$7159.25
59,335362978427.6992,$9038.29
39,-139758452237.9264,$8272.17
63,-880814624813.8752,$8269.51
25,-223925998138.1632,$84.26
50,-461291353695.8464,$2236.39
34,-55089747407.6672,$1090.41
61,-656723019615.4368,$6296.10
57,203153681992.9088,$447.80
65,561826548940.8,$8551.36
44,708973588119.552,$264.14
26,-686647070529.9456,$9583.86
54,-301653454487.552,$3885.43
56,189624410020.2496,$9838.07
65,-23928523194.368,$319.40
21,25269369202.2784,$3550.60
48,875695590866.944,$1932.78
42,407168741906.8416,$874.90
47,43026534000.2304,$9546.64
27,-32738948153.344,$9365.54
64,784911501885.44,$2350.21
65,693949416289.0752,$2107.86
21,-209832195915.776,$5566.73
52,-428318049645.3632,$3406.25
44,-283523454232.1664,$6535.85
22,-462167013641.4208,$2984.85
28,-229368797121.7408,$920.62
36,739557456740.352,$4187.69
56,758455163106.0992,$4569.12
26,-738914520268.8,$2174.57
57,-857683775193.088,$1971.20
30,454586790209.1264,$8273.90
19,-487731375793.7664,$6478.12
37,-454568240060.8256,$1348.01
42,-697753225134.08,$2908.96
24,311257234564.7104,$6782.60
43,-38668676471.1936,$6789.13
26,841220058251.264,$1613.76
42,43405219672.8832,$2826.44
54,-526105411636.4288,$6414.93
27,310744732558.9504,$7724.03
35,535964564009.7792,$5613.51
57,226586020701.7984,$2610.73
63,387851469665.0752,$400.64
48,253269973873.4592,$2517.72
45,-609780746315.3665,$2097.65
42,719148033454.8992,$1008.91
65,-106111548417.6384,$126.35
41,-569703569293.312,$3223.08
19,-470328181732.1472,$1357.14
59,321416479322.9312,$8539.84
51,-459477343639.9616,$6850.94
53,-480191043967.3856,$261.57
49,-193796718251.2128,$8951.30
53,-5786284379.3408,$4073.94
19,472573002593.0752,$3866.41
53,-612006387882.3936,$8491.31
46,-323139975459.6352,$8079.62
30,-281073638440.96,$2782.47
56,-245138233019.5968,$1094.10
47,-290929011746.4064,$9134.97
49,-184109256776.0896,$4948.28
35,951958110.208,$5538.72
43,-693274192484.7616,$2870.56
25,-705282825414.2465,$2185.10
33,123322417702.5024,$9762.14
63,-110401237601.4848,$9272.11
42,-138594508970.3936,$1512.64
23,-313802210305.6384,$6800.60
53,-391973137127.8336,$4655.44
31,284998625342.2592,$5978.86
54,504973841190.0928,$6387.78
56,-495195403583.488,$8724.17
51,572832381665.28,$6679.25
57,383514345419.5712,$9756.89
57,802972522617.2416,$7399.91
38,879145583745.4336,$3793.76
39,715385603516.0063,$6051.58
48,262938425923.9936,$2494.72
23,775122903157.9648,$2130.25
45,846409863109.0176,$9765.16
55,-802983094360.4736,$378.22
53,-376720963770.7776,$198.22
29,630002949292.032,$6689.00
29,822221787155.6608,$5761.27
33,-736108599679.3856,$499.93
56,273149121370.5216,$3161.91
37,566440877673.6768,$5942.39
19,896588111151.104,$3723.80
19,-849934631619.7888,$4238.75
56,-5954487294.3616,$1545.13
57,481827844259.84,$9300.50
59,324805428720.4352,$6230.03
64,342039133893.4272,$2257.36
39,844259920340.5824,$9660.48
57,495257815246.4384,$7954.89
55,-366161696496.0256,$51.89
34,-358828209707.4176,$7419.07
61,585932973958.7584,$4299.77
57,-553615544968.8064,$7639.28
44,-378202102117.1712,$8850.49
32,-333166862663.68,$1617.76
42,528512997497.2416,$7469.78
34,-721716522464.0511,$914.67
18,-727794024500.4288,$2113.35
21,560934775737.5488,$3150.59
43,802170591405.6704,$73.28
51,-578883405899.3665,$1699.47
56,743885107311.4113,$7485.71
60,-570777908805.632,$9853.56
63,543483566122.5984,$3282.61
24,852427837485.8752,$2800.04
53,-501303007720.2432,$6211.39
44,-332060104536.8832,$3114.66
37,-400563229425.664,$8395.57
61,-500675966402.56,$8806.70
21,-151799015145.472,$4663.29
20,340924572264.0384,$2422.48
44,668516139139.072,$9126.91
43,-727713918327.1936,$1934.52
59,-656186264885.6576,$162.58
58,-810700163252.224,$9049.62
42,-682185767623.0656,$7301.08
18,-75237249410.6624,$5943.76
28,-160516252316.4672,$2765.85
36,239575060866.6624,$6006.37
52,28604043886.592,$7113.93
18,-712799104584.9088,$700.81
62,400211886840.2176,$3587.63
38,814012465938.432,$7935.85
63,-640034992553.984,$5426.87
50,-205938901175.5008,$9424.89
41,646826190228.6848,$2834.19
60,-565394997352.8575,$9331.31
56,-9697142767.616,$7678.79
54,-103035806993.6128,$164.37
61,-327796511473.664,$2755.49
38,-507085493318.4512,$9621.60
35,-10498292999.7824,$640.57
55,-607143062195.4048,$7482.35
55,48852949899.6736,$7886.52
32,-52821196013.568,$5593.11
30,87952200617.1648,$3100.92
22,453907412785.5616,$183.83
64,229312706694.3488,$3445.46
28,337979489701.0688,$2787.32
32,347664188807.5776,$1383.81
62,137390585597.1328,$5460.93
59,248289805782.2208,$4285.99
24,353510645930.3936,$8449.48
29,249538361163.776,$6305.16
64,765114675992.9856,$5497.09
24,729990042956.5952,$9630.94
55,-180901497955.9424,$6546.46
31,-514948511406.4896,$3562.21
34,-338433364144.9472,$5111.77
20,349157950750.72,$5679.86
56,386149603973.5296,$4117.11
21,36549401614.7456,$7695.04
65,398764043298.4064,$6061.78
23,-723096310906.88,$7725.96
63,-353272372133.888,$5738.37
38,-613069833528.9344,$4529.26
29,-358932135333.0688,$731.85
27,810449322482.0736,$498.57
57,-610028090713.7024,$3034.37
48,-490001384708.5056,$6329.74
23,69219074965.504,$2593.04
46,820884431228.1088,$3745.59
56,-512101640988.2624,$8679.54
54,614109286498.304,$1108.32
36,138751343224.4224,$5798.22
50,-277069090206.5152,$717.91
39,-786701655159.6031,$8708.32
65,775236591865.0367,$7077.98
34,-887354267428.4543,$7072.12
64,688381882059.9808,$9953.18
38,-569222996846.1824,$7657.46
48,295668015326.8224,$6176.21
25,495148307841.024,$8525.10
62,-755374278207.0784,$2743.31
60,420099729968.3328,$5911.82
43,-359950366382.4896,$6521.94
55,874658210722.6112,$5037.98
26,-734911503374.7456,$5309.76
38,408394691667.5584,$7505.62
31,-216147758678.016,$8747.85
57,264668101528.7808,$2356.58
37,111833475815.8336,$4979.48
18,-500445844235.8784,$5264.95
24,249973078543.5648,$6832.69
59,701360182290.0225,$4434.67
57,-457431109232.2304,$9213.42
37,688009728176.9471,$8530.78
41,445225423706.5216,$4848.71
29,-566182370554.6752,$8694.74
36,695206384605.5936,$2901.35
53,114329140382.9248,$2541.36
20,-608106417068.4417,$397.32
48,604361720646.8608,$6986.43
34,-392222347991.4496,$3975.31
33,526978432945.3568,$1214.04
60,866832248890.9824,$9106.70
21,17932508934.9632,$8147.64
35,-31750900573.7984,$7132.81
46,800799743541.248,$793.11
55,208401585091.3792,$510.74
61,-350505043755.008,$8959.90
25,501486846161.7152,$2535.99
43,-801234784301.8752,$6349.08
37,449815306357.9648,$165.56
46,142544295532.9536,$6358.58
20,59755719347.4048,$3858.74
52,439685083666.8416,$7296.33
42,682079390846.1569,$5971.00
60,-208057227699.8144,$6338.34
40,-268514776580.096,$8486.60
58,123922844903.0144,$7225.15
27,-677254156569.8048,$5098.78
21,-678803825229.824,$2726.19
62,-801471881596.1088,$1017.33
40,-204816564564.7872,$7977.21
55,-94615461953.536,$8391.74
53,-860161951190.2208,$5320.88
56,-39326179341.1072,$5891.67
28,-88927464796.9792,$565.70
32,525691349945.5488,$8727.06
36,860076859247.8208,$6799.34
18,-743539614102.3232,$6894.67
56,-257394596642.816,$3896.12
50,582202447573.8112,$6206.61
29,863617835388.1088,$2593.12
41,-373943325792.6656,$3672.18
47,699024313575.0144,$9284.88
21,880676175033.1392,$5919.35
48,660725481183.6416,$740.67
39,-417663174888.6528,$1412.45
31,-219704049480.4992,$9313.40
53,634821985225.9327,$8676.36
58,-274771965535.8464,$5124.44
45,464803983051.9808,$181.31
33,-757474341054.0544,$6011.23
55,-26691987780.4032,$69.80
56,-699007654218.9568,$7464.09
58,618723702892.1344,$8582.20
58,-676081648533.504,$1541.81
28,846970836588.9536,$8396.83
20,-85060789207.04,$8424.22
20,-689143998421.4016,$616.10
62,-566348126512.7424,$1508.69
59,653998438744.064,$6083.46
41,838625050335.6416,$9332.50
48,-714859509029.2736,$604.10
41,387275499031.7568,$4696.64
18,-585452938382.5408,$9664.34
52,795275503337.472,$1420.62
37,450476631077.6832,$3182.79
49,-521559845581.6192,$4434.87
55,822421468741.632,$9755.06
55,643693436888.6783,$5572.56
25,-662211233264.4352,$2903.20
36,732338724431.4624,$177.31
61,-409528753874.5344,$7979.32
63,510088295795.9168,$4590.24
43,-344437223430.5536,$5567.70
29,169140252206.6944,$6546.66
51,-749518405710.6432,$8509.07
44,281191307123.0976,$9673.77
57,-220613667350.1184,$1507.72
65,-108043840782.336,$6802.92
55,73208160898.2528,$4471.26
50,314461536020.0704,$9330.88
41,-402520423792.64,$906.77
27,458009130041.344,$8515.05
64,-233660287339.7248,$6020.88
44,-355042529063.7312,$6889.75
33,756891929228.0833,$8430.04
56,676727214414.2336,$2972.29
19,763876194490.7776,$4553.38
55,843723529256.96,$9686.98
35,747506663581.2864,$902.23
59,439851329939.0464,$7965.00
65,501409852162.048,$3577.51
52,-557432864086.4257,$7123.03
49,-483558498395.7504,$9126.25
21,-360053439306.1376,$5288.55
27,-227940408439.6032,$2799.82
36,-73722495395.4304,$355.28
34,-781070997074.7393,$326.20
57,-506190810526.5152,$9384.72
56,582305619483.0336,$3445.16
33,643062936528.4865,$2887.37
61,352986612944.0768,$7188.00
43,810128725403.2384,$6228.47
44,-896932170747.0848,$4211.36
56,-103200864600.064,$7949.30
31,-374343695178.1376,$3888.33
31,693900297633.792,$6029.74
41,-309057248296.96,$5601.44
24,-228299957600.256,$5156.63
39,-582401635070.7712,$645.50
30,735253772422.3488,$3569.43
50,-562269071500.9023,$5298.17
35,454332580993.4336,$4369.75
46,849411129632.3584,$1485.72
51,-136922684142.3872,$8816.22
30,-183941313907.9168,$4825.98
34,889991701987.328,$878.50
25,627256168389.0176,$342.83
49,656949203750.0928,$2526.14
48,286039482145.1776,$2640.38
50,243937849638.912,$639.65
55,176097811916.3904,$2734.87
64,-575339092770.816,$3995.60
24,185621111688.3968,$7449.53
63,-670591154441.4208,$9451.09
33,34556735179.9808,$4715.10
49,-797904814368.3584,$3962.57
56,-98843769595.4944,$4705.33
63,-322194172071.1168,$147.74
46,-248569995775.1808,$2515.02
18,-307177565506.7648,$7245.49
25,-592227401203.712,$6428.02
20,-480920006033.408,$8801.05
23,523157023123.0464,$4470.01
55,159937289047.2448,$6843.21
33,113812082943.5904,$7702.45
36,-201076225605.632,$9263.45
50,115638150784.6144,$1017.05
50,-122134847081.6768,$6778.48
50,172001890349.8752,$2698.07
18,-779614078736.7936,$8603.72
23,622952543630.1312,$6178.60
46,681691473090.9696,$8268.34
59,-227955689966.7968,$7187.06
47,811424040144.0768,$3706.23
37,172767685115.904,$9631.66
65,244550094290.944,$3390.33
54,216224154150.5024,$7864.72
36,204656913416.192,$8251.52
51,-97214852497.408,$2295.45
37,-566742640230.4,$7346.97
35,423866467876.864,$9718.42
51,-610362009740.9023,$1971.23
24,-558227691824.7424,$2042.57
37,332849346301.1328,$4496.30
22,-28839412708.1472,$5030.75
22,-294514998221.2096,$4477.85
61,-650851681881.2928,$2511.39
65,-521503034572.8,$5208.07
30,-602852270329.0367,$9426.48
58,618203128528.896,$7993.74
54,761785557503.1808,$8411.14
22,-624340893486.2848,$3482.79
59,15918915439.8208,$2271.91
58,-541153081635.6352,$2465.00
62,-844221485416.448,$3976.57
52,125721140160.1024,$6873.03
55,135493862608.0768,$4950.71
37,193686951218.3808,$4717.08
47,629383502600.6016,$8001.45
18,513549545347.4816,$394.84
65,450393174494.4128,$6106.75
49,414454665288.0896,$9920.53
41,675229782455.0912,$3195.99
29,-211765123717.5296,$2682.28
60,145805945706.9056,$7241.62
24,591263149588.48,$9621.04
32,710776846915.9937,$4204.39
18,266186452159.6928,$2066.98
32,238610810929.152,$5050.85
60,692208126656.512,$514.06
21,447984677630.7712,$411.97
45,-137084294030.9504,$842.76
21,-540378776626.7904,$3313.26
61,-307181359674.1632,$3098.68
52,13759460409.344,$7208.75
24,522440999226.5728,$7309.67
42,302341066588.16,$353.98
28,-670467127194.4192,$3202.51
34,-444082768209.5104,$5915.98
29,591528397792.8704,$6868.64
48,784173482219.9296,$7102.35
64,-645996958711.808,$872.11
43,-62178567861.0432,$7463.48
50,453597857212.0064,$8111.90
21,601531267992.7808,$6035.98
44,-139431447520.8704,$9445.06
59,171952234823.68,$7019.15
59,206164586607.4112,$3248.82
37,-82182693873.2544,$416.32
46,749302545855.2832,$1389.95
24,92667900644.5568,$2961.31
47,855956609879.2448,$8460.44
30,175759032949.1456,$3434.83
35,847743951673.7535,$4981.22
62,-495613774921.728,$3202.05
47,-516310230787.6864,$8697.72
42,-209045773143.2448,$2309.07
29,-725275772767.4368,$7769.46
52,-561717382951.7312,$5867.98
30,-480614854059.6224,$8409.03
29,-435188508341.0432,$1805.02
38,761614484425.9327,$8090.10
43,-348586055303.168,$7862.09
49,-9302987243.52,$2334.27
53,821186691229.2864,$2909.22
33,76562369295.1552,$4804.45
40,22283030206.8736,$4773.33
18,-360119002988.544,$414.37
44,-526727952885.3504,$4311.16
30,781415819614.6176,$9018.51
25,-256195517271.2448,$4446.78
27,378846546021.5808,$7575.25
45,-45066665276.2112,$8082.53
37,-261622908898.5088,$1881.73
38,801719011665.5104,$781.58
59,140761715074.6624,$9634.32
23,750395901503.0784,$6139.90
40,-469272509389.2096,$2319.70
36,-243889541742.592,$6149.38
35,-468740329386.8032,$3273.75
35,693640723903.2832,$1967.67
18,347042569466.6752,$4818.47
49,-601338163914.3424,$4796.75
43,63303405535.232,$7498.03
23,345449964555.4688,$4031.76
47,-585627980949.0944,$1680.79
64,-449558359100.6208,$9847.02
35,579791509205.8112,$6875.45
22,643852553263.5135,$8607.63
58,798877304435.5072,$6718.88
45,334265394502.0416,$1470.58
52,-339765438185.472,$2453.84
38,-845811744453.4272,$6884.76
60,-134938767025.7664,$2800.12
20,-831174991675.392,$1361.88
25,-580819533955.072,$7703.89
51,451992106093.7728,$766.72
25,861034951527.6288,$8188.93
38,815033486619.4432,$1444.92
59,-157680216204.9024,$4669.15
48,-515858755905.1264,$6859.14
65,-29730332789.9648,$8870.21
32,75558937847.3984,$2051.27
60,-452190357422.08,$5075.62
50,-764520821686.272,$8044.14
48,-59731574836.4288,$2250.73
38,-610993930711.8593,$6335.43
26,-735223372526.3872,$9987.54
59,-43608844324.0448,$8327.26
39,830355776995.328,$6970.82
41,-695431966857.6256,$3847.52
46,-209397698317.5168,$2423.91
60,102790761493.2992,$8637.33
58,-292366420698.7264,$3072.88
51,-825729125816.7296,$8869.93
34,-220223603789.0048,$2600.03
56,-121522589427.3024,$2243.07
24,-843334466037.3503,$3404.22
64,-821681101104.7424,$8861.80
38,-408874844264.8576,$6960.31
39,796692074148.6592,$5144.71
54,252603073665.4336,$408.48
50,184454447156.4288,$9545.77
53,598207906604.6464,$699.07
50,-597623459282.944,$8612.33
37,-422189161093.5296,$5396.77
39,-296159211945.984,$7016.13
45,-118717519442.7392,$3503.84
38,158371984021.9136,$2504.12
20,-857914698891.264,$5900.42
63,-702028319398.2976,$3153.79
27,858185826671.0016,$3345.35
35,767332152927.8464,$1611.68
36,-689446389284.864,$5923.29
48,-463867293886.0544,$5476.68
51,-678793547087.872,$4004.51
36,-565992108117.1968,$7421.83
64,-465390097609.5232,$689.00
47,-98696431665.152,$5272.47
53,583798501880.6272,$991.69
